Bias_Current,Counts_TL1(0.010),Counts_TL2(0.011),Counts_TL3(0.012),DCounts_TL1(0.010),DCounts_TL2(0.011),DCounts_TL3(0.012)
0.049,26.571428571427532,-33.42857142857247,-27.500000000000227,33964.5,8699.5,1902.5
0.0529,-343.7142857142899,138.67857142857065,-63.03571428571445,33320.5,8389.0,1830.0
0.0569,-249.32142857143117,-44.714285714286234,32.28571428571422,31752.0,8134.0,1732.0
0.0608,-650.8214285714312,-19.785714285714675,-70.67857142857156,32116.0,8105.5,1768.0
0.0647,87.49999999999636,10.678571428570649,-62.85714285714312,32112.5,8054.5,1832.5
0.0686,-731.8571428571449,-28.357142857144026,4.8214285714284415,32301.5,8160.5,1880.0
0.0725,-131.21428571428987,-46.07142857142935,-1.6428571428573377,32483.0,8442.5,1857.0
0.0765,-321.7857142857174,76.78571428571377,-100.85714285714312,31695.0,8012.5,1795.5
0.0804,26.535714285710128,-196.10714285714403,-16.57142857142867,31819.0,8334.5,1788.0
0.0843,-46.535714285717404,19.357142857141298,-55.78571428571445,32713.5,8298.5,1829.0
0.0882,-491.5357142857174,-107.35714285714403,-76.67857142857156,32396.0,8264.5,1774.0
0.0922,-331.7142857142899,-60.35714285714403,-72.32142857142867,32396.0,7742.5,1437.5
0.0961,-209.07142857143117,13.607142857142208,-1.5714285714286689,28280.5,6910.5,1410.5
0.1,-320.5357142857174,-143.82142857142935,10.999999999999773,27987.5,7059.0,1426.5
0.1039,69.67857142856883,-107.60714285714312,-42.32142857142867,27908.0,6896.0,1495.0
0.1078,-323.7857142857174,-74.32142857142935,53.53571428571422,28122.0,6914.5,1417.0
0.1118,-306.2857142857174,-67.39285714285779,-56.17857142857156,27417.0,6629.0,1466.0
0.1157,-211.17857142857247,-21.214285714286234,-21.67857142857156,27271.0,6548.0,1594.0
0.1196,-235.71428571428987,-112.00000000000091,-8.428571428571558,28900.0,7299.5,1424.5
0.1235,-638.7142857142899,-130.53571428571468,-31.000000000000227,28553.0,6772.5,1518.5
0.1275,-391.4642857142899,-78.82142857142935,-84.85714285714289,28099.5,6844.0,1354.5
0.1314,-517.2142857142899,-48.10714285714312,34.46428571428555,25594.0,6311.5,1307.5
0.1353,-90.3928571428587,-150.3928571428578,-28.642857142857338,26527.0,6362.0,1334.0
0.1392,70.78571428571013,-62.64285714285779,-5.071428571428669,26043.5,6480.5,1351.5
0.1431,-17.928571428572468,-193.21428571428623,-11.178571428571558,26121.5,6407.5,1321.0
0.1471,-262.2857142857174,-67.46428571428623,14.321428571428442,25923.0,6238.0,1308.0
0.151,-499.67857142857247,-130.42857142857247,15.89285714285711,26247.0,6359.0,1297.5
0.1549,-184.32142857143117,-38.785714285714675,-80.25000000000023,26049.5,6249.5,1349.0
0.1588,52.214285714282596,-20.285714285714675,35.21428571428555,25346.0,6231.0,1275.5
0.1627,-85.60714285714494,42.714285714285325,15.321428571428442,26311.5,6330.5,1319.5
0.1667,-650.9642857142899,-213.92857142857247,-61.96428571428578,27471.5,6567.5,1470.0
0.1706,53.214285714282596,-59.92857142857247,-29.392857142857338,28382.5,6951.0,1453.5
0.1745,-124.5357142857174,-90.17857142857247,26.57142857142844,28966.5,7212.5,1452.0
0.1784,59.74999999999636,20.535714285713766,159.35714285714266,28684.0,7025.0,1446.0
0.1824,-298.85714285714494,184.17857142857065,-33.60714285714312,29231.0,7181.0,1597.0
0.1863,-162.85714285714494,-12.821428571429351,51.03571428571422,29157.5,7003.0,1457.0
0.1902,-428.2857142857174,15.071428571427532,-45.53571428571445,28814.0,6913.5,1575.0
0.1941,431.1071428571413,-49.42857142857247,-0.6071428571428896,28880.5,7265.5,1501.5
0.198,-429.57142857143117,92.46428571428532,-39.25000000000023,28676.0,7137.0,1583.0
0.202,182.24999999999636,70.82142857142753,-28.642857142857338,28674.0,7176.5,1546.5
0.2059,-695.6071428571449,1.321428571427532,-13.035714285714448,29734.0,7158.5,1542.5
0.2098,-171.1785714285761,-11.285714285714675,-20.857142857143117,30506.0,7409.5,1615.5
0.2137,10.464285714282596,128.57142857142753,15.999999999999773,31131.5,7525.0,1621.5
0.2176,-244.10714285714494,-287.7857142857147,-38.96428571428578,29920.0,7486.0,1572.0
0.2157,-36.25000000000364,117.92857142857065,20.07142857142844,29580.0,7441.0,1583.5
