Bias_Current,Counts_TL1(0.008),Counts_TL2(0.010),Counts_TL3(0.012),DCounts_TL1(0.008),DCounts_TL2(0.010),DCounts_TL3(0.012)
0.0,27664.399092970525,-147.3922902494331,-56.68934240362812,60113.378684807256,147.3922902494331,56.68934240362812
0.0029,147.39229024943052,-56.68934240362812,-39.682539682539684,59852.60770975057,56.68934240362812,39.682539682539684
0.0059,36887.755102040814,-141.7233560090703,-45.35147392290249,63112.244897959186,141.7233560090703,45.35147392290249
0.0088,19512.471655328794,-113.37868480725623,0.0,62709.750566893425,113.37868480725623,0.0
0.0118,14438.77551020409,-170.06802721088437,-51.02040816326531,61116.78004535147,170.06802721088437,51.02040816326531
0.0147,18514.739229024948,-102.04081632653062,-51.02040816326531,60374.14965986394,102.04081632653062,51.02040816326531
0.0176,17488.662131519275,-119.04761904761905,-11.337868480725623,61400.226757369615,119.04761904761905,11.337868480725623
0.0206,41224.48979591837,-102.04081632653062,-79.36507936507937,63219.95464852608,102.04081632653062,79.36507936507937
0.0235,22511.337868480732,-102.04081632653062,-39.682539682539684,64155.32879818594,102.04081632653062,39.682539682539684
0.0265,21434.240362811797,-56.68934240362812,-62.358276643990926,65232.426303854874,56.68934240362812,62.358276643990926
0.0294,19353.74149659864,1003.4013605442177,-170.06802721088437,61757.36961451247,107.70975056689342,170.06802721088437
0.0324,35045.35147392291,-164.39909297052154,-90.70294784580499,63843.537414965984,164.39909297052154,90.70294784580499
0.0353,28202.947845804985,-249.4331065759637,1054.421768707483,64019.274376417234,249.4331065759637,56.68934240362812
0.0382,28764.172335600917,-243.7641723356009,-215.41950113378684,65680.27210884354,243.7641723356009,215.41950113378684
0.0412,21899.09297052154,-130.38548752834467,-96.3718820861678,66989.79591836735,130.38548752834467,96.3718820861678
0.0441,30634.920634920643,-175.73696145124717,-113.37868480725623,63809.52380952381,175.73696145124717,113.37868480725623
0.0471,25005.668934240362,975.0566893424036,-113.37868480725623,63883.21995464853,136.05442176870747,113.37868480725623
0.05,16859.41043083901,935.3741496598639,2097.5056689342405,59807.25623582766,175.73696145124717,124.71655328798185
0.0529,27522.675736961457,-345.8049886621315,980.7256235827664,60255.102040816324,345.8049886621315,130.38548752834467
0.0559,25039.682539682544,3021.541950113379,963.718820861678,61626.98412698413,311.79138321995464,147.3922902494331
0.0588,16808.39002267574,-345.8049886621315,856.0090702947846,60969.38775510204,345.8049886621315,255.10204081632654
0.0618,34699.54648526078,-294.7845804988662,907.0294784580499,60856.009070294785,294.7845804988662,204.08163265306123
0.0647,31984.12698412699,748.2993197278911,816.3265306122448,64682.53968253968,362.81179138321994,294.7845804988662
0.0676,20856.009070294793,-442.17687074829934,1825.3968253968253,63588.43537414966,442.17687074829934,396.8253968253968
0.0706,2823.1292517006805,-430.8390022675737,748.2993197278911,66065.75963718821,430.8390022675737,362.81179138321994
0.0735,18248.299319727892,3883.2199546485263,4098.639455782313,61751.70068027211,561.2244897959183,345.8049886621315
0.0765,21445.578231292522,6099.7732426303855,5028.344671201814,64109.97732426304,566.8934240362812,527.2108843537414
0.0794,30765.306122448987,4659.863945578231,5946.71201814059,62568.02721088436,895.6916099773242,719.9546485260771
0.0824,37358.27664399093,16791.38321995465,13435.374149659865,60419.50113378685,986.3945578231293,1009.0702947845805
0.0853,58134.920634920636,57040.816326530614,39149.65986394558,62976.19047619047,1848.0725623582766,1961.4512471655328
0.0882,121190.47619047621,152114.51247165533,144297.05215419503,65476.19047619047,3441.0430839002265,3480.7256235827663
0.0912,4045685.941043084,2985765.306122449,3069450.113378685,70980.72562358277,7568.027210884354,7216.553287981859
0.0941,8913129.25170068,8862738.095238097,7385873.015873016,79092.97052154195,16150.79365079365,16349.20634920635
0.0971,11726848.07256236,12399104.308390023,13201524.94331066,102040.8163265306,38673.4693877551,37363.945578231294
0.1,18266167.800453518,16058786.848072564,15410651.927437643,161609.97732426305,100102.04081632652,97125.85034013605
